,created_on,message,player
0,2016-07-26 16:10:17.761,US PGA Championship 2016 Golf Betting Tips https://t.co/5QdSW4Vn5k #VegasBaby #BetHimTillHeDies #Double Dayte,andrew johnston
0,2016-07-26 16:10:17.761,US PGA Championship 2016 Golf Betting Tips https://t.co/5QdSW4Vn5k #VegasBaby #BetHimTillHeDies #Double Dayte,russell knox
0,2016-07-26 16:10:17.761,US PGA Championship 2016 Golf Betting Tips https://t.co/5QdSW4Vn5k #VegasBaby #BetHimTillHeDies #Double Dayte,jhonattan vegas
0,2016-07-26 16:10:17.761,US PGA Championship 2016 Golf Betting Tips https://t.co/5QdSW4Vn5k #VegasBaby #BetHimTillHeDies #Double Dayte,emiliano grillo
0,2016-07-26 16:24:10.279,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),henrik stenson
0,2016-07-26 16:24:10.279,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),rory mcilroy
0,2016-07-26 16:24:10.279,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),jason dufner
0,2016-07-26 16:24:10.279,Lowest #PGAChamp averages: 69.75 @McIlroyRory 69.90 @JDayGolf 70.50 @TigerWoods 70.68 @JasonDufner 70.81 @HenrikStenson (min. 20 rounds),jason day
0,2016-07-26 16:35:38.758,@The_WinningEdge I have Furyk decidedly better than at least 10 guys priced higher. But haven't dugged yet.,henrik stenson
0,2016-07-26 16:35:38.758,@The_WinningEdge I have Furyk decidedly better than at least 10 guys priced higher. But haven't dugged yet.,phil mickelson
0,2016-07-26 16:35:38.758,@The_WinningEdge I have Furyk decidedly better than at least 10 guys priced higher. But haven't dugged yet.,jim furyk
0,2016-07-26 17:38:38.935,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",steve stricker
0,2016-07-26 17:38:38.935,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",phil mickelson
0,2016-07-26 17:38:38.935,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",rory mcilroy
0,2016-07-26 17:38:38.935,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",aaron baddeley
0,2016-07-26 17:38:38.935,"F&amp;RO - Jeremy Chapman - PGA Championship 3ew McIlroy(9) 2ew Mickelson(22) 1ew Holmes(80), 0.5ew Stricker(125), 0.5ew Baddeley(250) #PGAChamp",j.b. holmes
0,2016-07-26 17:41:37.370,Phil Mickelson won the 2005 PGA Championship here in 05' and then finished 2nd at three separate U.S Open's hosted at Tillinghast designs.,phil mickelson
0,2016-07-26 17:44:17.212,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",rory mcilroy
0,2016-07-26 17:44:17.212,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",charl schwartzel
0,2016-07-26 17:44:17.212,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",zach johnson
0,2016-07-26 17:44:17.212,"Final PGA stable..... Mcilroy, Schwartzel, Z. Johnson and Hass.",bill haas
0,2016-07-26 18:07:43.665,Rory said he would be disappointed not to win the Long Drive. Who's going to tell him that Ben An hit it 347?,byeong hun
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,rory mcilroy
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,branden grace
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,soren kjeldsen
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,russell knox
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,charl schwartzel
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,sergio garcia
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,andy sullivan
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,chris wood
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,danny willett
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,henrik stenson
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,lee westwood
0,2016-07-26 19:05:45.655,PGA Championship preview and picks!!!! All the top European challengers you should target this week: https://t.co/z3aeeyLrch,bernd wiesberger
0,2016-07-27 02:11:18.236,"Seems weird that people actually have to defend Rory McIlroy. In his past 9 starts, he's finished worse than 12th just once, including a win",rory mcilroy
0,2016-07-27 12:00:58.066,"@gfienberg17 @JoeO670 @PGAChampionship rickie seen at 41-1 on bet365, $$$",rickie fowler
0,2016-07-27 13:38:22.982,Think @JBHolmesgolf could be worth backing at 74/1 in the #PGAChampionship. Big hitting American was 4th at the Masters and 3rd at the Open,j.b. holmes
0,2016-07-27 13:42:50.319,@gfienberg17 what u think about molinari? He is also cheap on draft kings,francesco molinari
0,2016-07-27 13:44:16.769,@gfienberg17 I'm all in on Rory. Thoughts on Kisner?,kevin kisner
0,2016-07-27 13:44:16.769,@gfienberg17 I'm all in on Rory. Thoughts on Kisner?,jim furyk
0,2016-07-27 13:48:28.257,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",rory mcilroy
0,2016-07-27 13:48:28.257,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",jason dufner
0,2016-07-27 13:48:28.257,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",rickie fowler
0,2016-07-27 13:48:28.257,"Most rounds under par in @PGAChampionship since 2009 @McIlroyRory 19 @stevestricker 14 Furyk, @JasonDufner &amp; @RickieFowler 13",steve stricker
0,2016-07-27 13:50:37.119,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",webb simpson
0,2016-07-27 13:50:37.119,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",russell knox
0,2016-07-27 13:50:37.119,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",sergio garcia
0,2016-07-27 13:50:37.119,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",dustin johnson
0,2016-07-27 13:50:37.119,"@gfienberg17 if you could only do 1 top 5 bet, who would it be @PGAChampionship",patrick reed
0,2016-07-27 14:00:33.116,Who's going to finish higher in the USPGA this weekend?,jordan spieth
0,2016-07-27 14:00:33.116,Who's going to finish higher in the USPGA this weekend?,dustin johnson
0,2016-07-27 14:00:33.116,Who's going to finish higher in the USPGA this weekend?,rory mcilroy
0,2016-07-27 14:00:33.116,Who's going to finish higher in the USPGA this weekend?,jason day
0,2016-07-27 14:27:24.405,Updated my @DraftKings PGA Championship Picks. Added Vegas over Molinari and Hahn to the deep sleepers https://t.co/WH2QNE5Ayd,jhonattan vegas
0,2016-07-27 14:38:46.377,"Can see @ScottPiercyPGA going well at 169/1 in the #PGAChampionship. Forget the Open, Piercy's finished runner-up in last 2 PGA tour events",scott piercy
0,2016-07-27 14:46:09.284,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",sergio garcia
0,2016-07-27 14:46:09.284,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",branden grace
0,2016-07-27 14:46:09.284,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",charl schwartzel
0,2016-07-27 14:46:09.284,"Only 4 outright bets for the week: Rory, Sergio, Grace, and Charl.",rory mcilroy
0,2016-07-27 15:03:36.736,"well, @MrsGolfOdds has released ... she's has Branden Grace at 50/1 for PGA Championship",branden grace
0,2016-07-27 15:16:09.214,@TheMoosenomics Ive also decided to roster Louis. Because someone has to. 0 confidence in that,webb simpson
0,2016-07-27 15:16:09.214,@TheMoosenomics Ive also decided to roster Louis. Because someone has to. 0 confidence in that,louis oosthuizen
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,andy sullivan
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,steve stricker
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,charl schwartzel
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,sergio garcia
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,jason dufner
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,dustin johnson
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,matt kuchar
0,2016-07-27 15:22:09.964,Who do you guys think are the best plays for cash this week on DK? #PGAChampionship,bubba watson
0,2016-07-27 15:25:35.816,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",dustin johnson
0,2016-07-27 15:25:35.816,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",jason day
0,2016-07-27 15:25:35.816,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",rory mcilroy
0,2016-07-27 15:25:35.816,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",steve stricker
0,2016-07-27 15:25:35.816,"Speaking of rocket science, not exactly going on a limb when I say my faves to win are Rory, JDay &amp; DJ. And for dark horse Stricker &amp; Finau",tony finau
0,2016-07-27 17:10:55.558,"JDay: “With limited practice &amp; limited prep I've had this week, I'm not coming in expecting a lot. I mean, obviously I'm expecting to win.""",jason day
0,2016-07-27 17:12:28.350,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",j.b. holmes
0,2016-07-27 17:12:28.350,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",roberto castro
0,2016-07-27 17:12:28.350,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",byeong hun
0,2016-07-27 17:12:28.350,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",scott piercy
0,2016-07-27 17:12:28.350,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",brandt snedeker
0,2016-07-27 17:12:28.350,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",gary woodland
0,2016-07-27 17:12:28.350,"no energy for a betting article, main bets: Garcia, Woodland, Holmes, Sneds, Ben An, Piercy Top Ten: An, Woodland, Piercy Top 20: Castro",sergio garcia
0,2016-07-27 17:14:19.210,"I'm eyeing a bunch of guys who I'll back if they drift above 100 tonight (Oosty, Finau, Piercy)",scott piercy
0,2016-07-27 17:14:19.210,"I'm eyeing a bunch of guys who I'll back if they drift above 100 tonight (Oosty, Finau, Piercy)",louis oosthuizen
0,2016-07-27 17:14:19.210,"I'm eyeing a bunch of guys who I'll back if they drift above 100 tonight (Oosty, Finau, Piercy)",tony finau
0,2016-07-27 17:25:48.536,Out on course 4 1st time. @JDayGolf conserving energy. Playing on feel &amp; instinct. Throwing darts. He will b ready2 defend @PGAChampionship,jason day
0,2016-07-27 17:27:34.041,"So since the Northern Trust, 23 events, the average draft kings salary for the winner has been 9400. That leads us right to Sergio Garcia...",sergio garcia
0,2016-07-27 18:29:47.356,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",rickie fowler
0,2016-07-27 18:29:47.356,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",patrick reed
0,2016-07-27 18:29:47.356,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",rory mcilroy
0,2016-07-27 18:29:47.356,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",gary woodland
0,2016-07-27 18:29:47.356,"Buying: Fowler, Rory, Reed, Charl, An, Woodland Selling: Day, Spieth, Keegan, Furyk #PGA #DFS",byeong hun
0,2016-07-27 18:33:58.592,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,henrik stenson
0,2016-07-27 18:33:58.592,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,rory mcilroy
0,2016-07-27 18:33:58.592,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,dustin johnson
0,2016-07-27 18:33:58.592,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,justin rose
0,2016-07-27 18:33:58.592,Most rounds under par in majors last 5 years: @McIlroyRory 36 @JustinRose99 35 @henrikstenson 34 @DJohnsonPGA 30 Adam Scott 30,adam scott
0,2016-07-27 19:22:19.072,Worried about Jason Day? Played one ball in practice today. I unofficially had him -5. @PGAChampionship,jason day
0,2016-07-27 21:01:03.719,Backed @McIlroyRory at 10/1 to win the #PGAChampionship. McIlroy may be the man to beat with 2 wins at the tournament and a couple of thirds,rory mcilroy
0,2016-07-27 23:06:36.272,Baddeley keeps coming up? Don't love it...anyone else feeling Bads post win?,aaron baddeley
0,2016-07-27 23:28:03.005,Thoughts on Nicolas Colsaerts as a flier? Dude can bomb the ball and hits greens at a high clip @gfienberg17,nicolas colsaerts
0,2016-07-30 01:53:17.370,"Rory's stats this week, out of 156 golfers: Total driving: 1st Strokes gained putting: 156th Missed cut.",rory mcilroy
0,2016-08-01 17:13:22.197,@thefantasygrind nm.. Sportsbook is just slow,gary woodland
0,2016-08-01 17:45:21.509,@BenColeyGolf they still keep track of greens in regulation?,bubba watson
0,2016-08-01 17:45:21.509,@BenColeyGolf they still keep track of greens in regulation?,kevin streelman
0,2016-08-01 17:45:21.509,@BenColeyGolf they still keep track of greens in regulation?,paul casey
0,2016-08-01 17:47:40.211,Never won the #TravelersChamp yet 23rd all time on the tournament money list making $138K/avg per start out of 6 starts... @hoffman_charley,charley hoffman
0,2016-08-01 17:49:27.608,Never won the #TravelersChamp yet 14th all time on the tournament money list making $118K/avg per start out of 9 starts... @ChrisStroudPGA,chris stroud
0,2016-08-01 18:16:17.459,Stroud may be highest owned player of all time this week. @DraftKings #dfs #pga,chris stroud
0,2016-08-01 18:23:14.338,If someone could tell Keegan he can't win this week I'd really appreciate it. #AllIn at 66/1,keegan bradley
0,2016-08-01 18:26:28.645,Got to fade Justin Thomas now because the world is going to own him. Seems about 1500 - 2000 light in price to me.,justin thomas
0,2016-08-01 18:27:37.214,"So far Kuch 22/1, Webb &amp; Knox 45/1 have made my card. Kuch hasn't finished worse than T9 at any Dye design/reconstruction this season.",webb simpson
0,2016-08-01 18:27:37.214,"So far Kuch 22/1, Webb &amp; Knox 45/1 have made my card. Kuch hasn't finished worse than T9 at any Dye design/reconstruction this season.",russell knox
0,2016-08-01 18:27:37.214,"So far Kuch 22/1, Webb &amp; Knox 45/1 have made my card. Kuch hasn't finished worse than T9 at any Dye design/reconstruction this season.",matt kuchar
0,2016-08-01 20:22:02.043,"Im not a big Russell Henley supporter, but 6400 seems rather low.",russell henley
0,2016-08-01 20:25:49.835,"ALL the Goosen, please.",retief goosen
0,2016-08-01 20:27:34.677,"Will Mackenzie has made the cut every time he has played here, $5300.",will mackenzie
0,2016-08-02 00:05:55.228,So this pricing makes Bubba what like 60% owned?,bubba watson
0,2016-08-02 00:06:41.679,Where are all you Silky Wilk truthers? He's only $5.3k!,tim wilkinson
0,2016-08-02 00:21:58.012,"Loupe has hit rock bottom, I'll pick up the pieces for $5k",andrew loupe
0,2016-08-02 00:26:37.378,When was the last time Jamie Donaldson was under $6k?,jamie donaldson
0,2016-08-02 00:29:18.320,Is this an overpay for Summerhays in cash week?,daniel summerhays
0,2016-08-02 00:30:07.758,Backed @littleJRmaza at 33/1 in the @TravelersChamp. The tournament has a history of first time winners and Rahm has 2 top 3s since June,jon rahm
0,2016-08-02 00:44:34.297,"Wow x 1,000. Camron Percy (my guy) was not in Travelers but just Mondayd (that's a word) in. That's 2 straight 4 spotters. Unreal !",cameron percy
0,2016-08-02 00:47:53.790,"Your Travelers Championship qualifiers: Luke Guthrie, Derek Gillespie, Cameron Percy and Stuart Appleby.",stuart appleby
