,created_on,sentiment,playerid,player_name
47873,2018-05-01 13:37:06.774,1,40001390,Kevin Streelman
47874,2018-05-01 13:37:10.286,1,40001434,Justin Thomas
47875,2018-05-01 13:37:13.829,1,40001638,Xander Schauffele
47876,2018-05-01 14:02:56.032,1,40000005,Bill Haas
47877,2018-05-01 14:02:59.684,1,40000010,Adam Scott
47878,2018-05-01 14:03:03.271,1,40000045,Byeong-Hun An
47879,2018-05-01 14:03:04.017,1,40000045,Byeong-Hun An
47880,2018-05-01 14:03:07.469,1,40000509,Lucas Glover
47881,2018-05-01 14:03:10.826,1,40000560,Chesson Hadley
47882,2018-05-01 14:03:14.552,1,40000561,Adam Hadwin
47883,2018-05-01 14:03:18.180,1,40000647,Beau Hossler
47884,2018-05-01 14:03:21.694,1,40000653,Charles Howell III
47885,2018-05-01 14:03:25.238,1,40000785,Jason Kokrak
47886,2018-05-01 14:03:29.623,1,40000869,Luke List
47887,2018-05-01 14:03:33.785,1,40000869,Luke List
47888,2018-05-01 14:03:38.442,1,40001012,Francesco Molinari
47889,2018-05-01 14:03:42.087,1,40001030,Trey Mullinax
47890,2018-05-01 14:03:46.271,1,40001071,Sean O'Hair
47891,2018-05-01 14:03:49.833,1,40001283,Ollie Schniederjans
47892,2018-05-01 14:03:53.440,1,40001390,Kevin Streelman
47893,2018-05-01 14:03:57.041,1,40001473,Kevin Tway
47894,2018-05-01 14:04:02.461,1,40001594,Gary Woodland
47895,2018-05-01 14:04:06.458,1,40001685,Seamus Power
47896,2018-05-01 14:04:21.303,1,40000003,Rickie Fowler
47897,2018-05-01 14:04:27.518,1,40000007,Brooks Koepka
47898,2018-05-01 14:04:31.277,1,40000017,Hideki Matsuyama
47899,2018-05-01 14:04:31.847,1,40000017,Hideki Matsuyama
47900,2018-05-01 14:04:35.476,1,40000019,Tiger Woods
47901,2018-05-01 14:04:39.373,1,40000152,Keegan Bradley
47902,2018-05-01 14:04:42.782,1,40000230,Bud Cauley
47903,2018-05-01 14:04:49.152,1,40000423,Tony Finau
47904,2018-05-01 14:04:53.371,1,40000432,Tommy Fleetwood
47905,2018-05-01 14:04:56.926,1,40000540,Emiliano Grillo
47906,2018-05-01 14:05:00.548,1,40000770,Kevin Kisner
47907,2018-05-01 14:05:03.877,1,40000965,Rory McIlroy
47908,2018-05-01 14:05:08.781,1,40000991,Phil Mickelson
47909,2018-05-01 14:05:11.932,1,40001016,Ryan Moore
47910,2018-05-01 14:05:15.216,1,40001064,Alexander Noren
47911,2018-05-01 14:05:19.470,1,40001092,Louis Oosthuizen
47912,2018-05-01 14:05:22.932,1,40001313,Webb Simpson
47913,2018-05-01 14:05:26.230,1,40001434,Justin Thomas
47914,2018-05-01 14:05:27.094,1,40001434,Justin Thomas
47915,2018-05-01 14:06:19.526,1,40000010,Adam Scott
47916,2018-05-01 14:06:24.217,1,40000007,Brooks Koepka
47917,2018-05-01 14:53:37.490,1,40001473,Kevin Tway
47918,2018-05-01 14:53:42.115,1,40000047,Abraham Ancer
47919,2018-05-01 14:53:45.750,1,40001030,Trey Mullinax
47920,2018-05-01 14:53:52.754,1,40001425,Vaughn Taylor
47921,2018-05-01 14:53:54.818,-1,40001425,Vaughn Taylor
47922,2018-05-01 14:54:00.282,1,40001030,Trey Mullinax
47923,2018-05-01 14:54:12.723,-1,40000010,Adam Scott
47924,2018-05-01 14:54:13.596,-1,40000010,Adam Scott
47925,2018-05-01 14:54:17.399,1,40000045,Byeong-Hun An
47926,2018-05-01 14:54:18.051,1,40000045,Byeong-Hun An
47927,2018-05-01 14:54:21.685,1,40000194,Sam Burns
47928,2018-05-01 14:54:23.110,-1,40000194,Sam Burns
47929,2018-05-01 14:54:26.780,1,40000509,Lucas Glover
47930,2018-05-01 14:54:30.191,1,40000560,Chesson Hadley
47931,2018-05-01 14:54:33.601,1,40000561,Adam Hadwin
47932,2018-05-01 14:54:43.201,-1,40000647,Beau Hossler
47933,2018-05-01 14:54:47.350,1,40000653,Charles Howell III
47934,2018-05-01 14:54:51.477,1,40000869,Luke List
47935,2018-05-01 14:54:55.401,1,40000885,Jamie Lovemark
47936,2018-05-01 14:54:59.064,-1,40001012,Francesco Molinari
47937,2018-05-01 14:55:02.412,1,40001038,Grayson Murray
47938,2018-05-01 14:55:02.987,1,40001038,Grayson Murray
47939,2018-05-01 14:55:06.524,-1,40001283,Ollie Schniederjans
47940,2018-05-01 14:55:09.561,1,40001594,Gary Woodland
47941,2018-05-01 14:55:10.155,1,40001594,Gary Woodland
47942,2018-05-01 14:55:13.733,-1,40001638,Xander Schauffele
47943,2018-05-01 14:55:14.248,-1,40001638,Xander Schauffele
47944,2018-05-01 14:55:18.672,1,40001680,Keith Mitchell
47945,2018-05-01 14:55:19.245,1,40001680,Keith Mitchell
47946,2018-05-01 14:55:34.179,1,40000002,Patrick Reed
47947,2018-05-01 14:55:34.670,1,40000002,Patrick Reed
47948,2018-05-01 14:55:38.223,1,40000006,Paul Casey
47949,2018-05-01 14:55:45.436,1,40000017,Hideki Matsuyama
47950,2018-05-01 14:55:51.825,1,40000314,Jason Day
47951,2018-05-01 14:55:56.036,1,40000322,Bryson DeChambeau
47952,2018-05-01 14:55:57.450,-1,40000322,Bryson DeChambeau
47953,2018-05-01 14:56:03.370,-1,40000432,Tommy Fleetwood
47954,2018-05-01 14:56:07.117,1,40000540,Emiliano Grillo
47955,2018-05-01 14:56:15.927,1,40000585,Brian Harman
47956,2018-05-01 14:56:19.560,1,40000770,Kevin Kisner
47957,2018-05-01 14:56:21.132,-1,40000770,Kevin Kisner
47958,2018-05-01 14:56:24.723,1,40000965,Rory McIlroy
47959,2018-05-01 14:56:29.493,1,40000991,Phil Mickelson
47960,2018-05-01 14:56:40.326,1,40001016,Ryan Moore
47961,2018-05-01 14:56:40.825,1,40001016,Ryan Moore
47962,2018-05-01 14:56:48.862,1,40001092,Louis Oosthuizen
47963,2018-05-01 14:56:54.223,1,40001313,Webb Simpson
47964,2018-05-01 14:56:55.924,-1,40001313,Webb Simpson
47965,2018-05-01 14:57:05.299,1,40001434,Justin Thomas
47966,2018-05-01 14:59:17.812,1,40001016,Ryan Moore
47967,2018-05-01 14:59:27.097,1,40000540,Emiliano Grillo
47968,2018-05-01 14:59:33.464,1,40000194,Sam Burns
47969,2018-05-01 14:59:41.040,1,40001030,Trey Mullinax
47970,2018-05-01 14:59:50.868,1,40001189,Andrew Putnam
47971,2018-05-01 14:59:56.851,1,40001245,Ryan Ruffels
47972,2018-05-01 15:00:03.705,1,40000965,Rory McIlroy
47973,2018-05-01 15:00:14.313,1,40000003,Rickie Fowler
47974,2018-05-01 15:18:01.965,1,40001245,Ryan Ruffels
47975,2018-05-01 15:45:39.173,1,40000045,Byeong-Hun An
47976,2018-05-01 15:45:43.154,1,40000071,Aaron Baddeley
47977,2018-05-01 15:45:46.787,1,40000331,Roberto Diaz
47978,2018-05-01 15:45:50.370,1,40000358,Jason Dufner
47979,2018-05-01 15:45:53.816,1,40000564,James Hahn
47980,2018-05-01 15:45:57.612,1,40000585,Brian Harman
47981,2018-05-01 15:46:02.562,1,40000596,Tyrrell Hatton
47982,2018-05-01 15:46:06.168,1,40000653,Charles Howell III
47983,2018-05-01 15:46:10.197,1,40000869,Luke List
47984,2018-05-01 15:46:14.323,1,40000946,Denny McCarthy
47985,2018-05-01 15:46:18.666,1,40001012,Francesco Molinari
47986,2018-05-01 15:46:23.370,1,40001016,Ryan Moore
47987,2018-05-01 15:46:28.611,1,40001525,Nick Watney
47988,2018-05-01 15:46:32.434,1,40001757,Brandon Harkins
47989,2018-05-01 15:46:36.655,1,40002512,Dylan Frittelli
47990,2018-05-01 15:46:40.492,1,40002644,Joaquin Niemann
47991,2018-05-01 15:46:53.492,1,40000006,Paul Casey
47992,2018-05-01 15:46:57.220,1,40000007,Brooks Koepka
47993,2018-05-01 15:47:01.914,1,40000017,Hideki Matsuyama
47994,2018-05-01 15:47:06.579,1,40000019,Tiger Woods
47995,2018-05-01 15:47:10.252,1,40000115,Daniel Berger
47996,2018-05-01 15:47:13.769,1,40000152,Keegan Bradley
47997,2018-05-01 15:47:19.679,1,40000322,Bryson DeChambeau
47998,2018-05-01 15:47:24.263,1,40000432,Tommy Fleetwood
47999,2018-05-01 15:47:29.631,1,40000314,Jason Day
48000,2018-05-01 15:47:35.061,1,40000991,Phil Mickelson
48001,2018-05-01 15:47:38.795,1,40001064,Alexander Noren
48002,2018-05-01 15:47:42.499,1,40001071,Sean O'Hair
48003,2018-05-01 15:47:46.557,1,40001092,Louis Oosthuizen
48004,2018-05-01 15:47:50.441,1,40001313,Webb Simpson
48005,2018-05-01 15:47:54.399,1,40001390,Kevin Streelman
48006,2018-05-01 15:47:58.971,1,40001434,Justin Thomas
48007,2018-05-01 15:48:03.711,1,40001594,Gary Woodland
48008,2018-05-01 15:48:08.610,1,40001638,Xander Schauffele
48009,2018-05-01 15:57:34.107,1,40001390,Kevin Streelman
48010,2018-05-01 16:35:38.433,-1,40000540,Emiliano Grillo
48011,2018-05-01 16:47:58.823,-1,40000010,Adam Scott
48012,2018-05-01 16:47:59.759,-1,40000010,Adam Scott
48013,2018-05-01 16:48:05.699,1,40000047,Abraham Ancer
48014,2018-05-01 16:48:09.852,1,40000272,Austin Cook
48015,2018-05-01 16:48:12.996,1,40000561,Adam Hadwin
48016,2018-05-01 16:48:16.615,1,40000596,Tyrrell Hatton
48017,2018-05-01 16:48:20.774,1,40000647,Beau Hossler
48018,2018-05-01 16:48:24.655,1,40000785,Jason Kokrak
48019,2018-05-01 16:48:28.240,1,40000817,Nate Lashley
48020,2018-05-01 16:48:32.058,1,40000869,Luke List
48021,2018-05-01 16:48:35.965,1,40001030,Trey Mullinax
48022,2018-05-01 16:48:39.531,1,40001038,Grayson Murray
48023,2018-05-01 16:48:40.148,1,40001038,Grayson Murray
48024,2018-05-01 16:48:43.517,1,40001390,Kevin Streelman
48025,2018-05-01 16:48:47.266,1,40001473,Kevin Tway
48026,2018-05-01 16:48:50.576,1,40001525,Nick Watney
48027,2018-05-01 16:48:51.047,1,40001525,Nick Watney
48028,2018-05-01 16:48:55.140,1,40001638,Xander Schauffele
48029,2018-05-01 16:49:01.139,1,40001680,Keith Mitchell
48030,2018-05-01 16:49:06.952,1,40001686,Adam Schenk
48031,2018-05-01 16:49:10.617,1,40002644,Joaquin Niemann
48032,2018-05-01 16:49:25.073,1,40000002,Patrick Reed
48033,2018-05-01 16:49:26.125,1,40000002,Patrick Reed
48034,2018-05-01 16:49:30.073,1,40000007,Brooks Koepka
48035,2018-05-01 16:49:34.498,-1,40000007,Brooks Koepka
48036,2018-05-01 16:49:37.949,1,40000017,Hideki Matsuyama
48037,2018-05-01 16:49:44.739,1,40000019,Tiger Woods
48038,2018-05-01 16:49:50.598,1,40000045,Byeong-Hun An
48039,2018-05-01 16:49:56.547,1,40000314,Jason Day
48040,2018-05-01 16:50:04.425,-1,40000322,Bryson DeChambeau
48041,2018-05-01 16:50:09.678,1,40000423,Tony Finau
48042,2018-05-01 16:50:13.690,1,40000432,Tommy Fleetwood
48043,2018-05-01 16:50:18.083,1,40000540,Emiliano Grillo
48044,2018-05-01 16:50:21.748,1,40000560,Chesson Hadley
48045,2018-05-01 16:50:25.335,1,40000585,Brian Harman
48046,2018-05-01 16:50:29.157,1,40000965,Rory McIlroy
48047,2018-05-01 16:50:35.064,1,40000991,Phil Mickelson
48048,2018-05-01 16:50:41.009,1,40001064,Alexander Noren
48049,2018-05-01 16:50:45.573,1,40001313,Webb Simpson
48050,2018-05-01 16:50:49.672,1,40001434,Justin Thomas
48051,2018-05-01 17:24:21.042,1,40001434,Justin Thomas
48052,2018-05-01 17:24:24.896,1,40000965,Rory McIlroy
48053,2018-05-01 17:24:29.518,1,40000003,Rickie Fowler
48054,2018-05-01 17:24:37.347,1,40000991,Phil Mickelson
48055,2018-05-01 17:24:43.506,1,40000423,Tony Finau
48056,2018-05-01 17:24:50.643,1,40000869,Luke List
48057,2018-05-01 17:25:06.224,1,40000540,Emiliano Grillo
48058,2018-05-01 17:25:12.191,1,40000045,Byeong-Hun An
48059,2018-05-01 17:25:20.628,1,40000564,James Hahn
48060,2018-05-01 17:25:26.883,1,40001038,Grayson Murray
48061,2018-05-01 17:25:37.396,1,40001030,Trey Mullinax
48062,2018-05-01 17:25:42.755,1,40002644,Joaquin Niemann
48063,2018-05-01 17:26:59.425,1,40001434,Justin Thomas
48064,2018-05-01 17:27:05.057,1,40000965,Rory McIlroy
48065,2018-05-01 17:27:13.083,1,40000314,Jason Day
48066,2018-05-01 17:27:20.358,1,40000991,Phil Mickelson
48067,2018-05-01 17:27:30.035,1,40001092,Louis Oosthuizen
48068,2018-05-01 17:27:34.152,1,40000770,Kevin Kisner
48069,2018-05-01 17:27:41.117,1,40000560,Chesson Hadley
48070,2018-05-01 17:27:48.587,1,40000509,Lucas Glover
48071,2018-05-01 17:28:55.512,1,40000965,Rory McIlroy
48072,2018-05-01 17:29:01.205,1,40000991,Phil Mickelson
48073,2018-05-01 17:29:09.373,1,40000432,Tommy Fleetwood
48074,2018-05-01 17:29:18.362,1,40001313,Webb Simpson
48075,2018-05-01 17:29:23.273,1,40000564,James Hahn
48076,2018-05-01 17:29:30.224,1,40000010,Adam Scott
48077,2018-05-01 17:29:35.010,1,40000509,Lucas Glover
48078,2018-05-01 17:30:03.139,1,40000965,Rory McIlroy
48079,2018-05-01 17:30:07.402,1,40000003,Rickie Fowler
48080,2018-05-01 17:30:13.729,1,40000991,Phil Mickelson
48081,2018-05-01 17:30:18.816,1,40000423,Tony Finau
48082,2018-05-01 17:30:25.169,1,40001016,Ryan Moore
48083,2018-05-01 17:30:31.064,1,40000585,Brian Harman
48084,2018-05-01 17:30:36.288,1,40001390,Kevin Streelman
48085,2018-05-01 17:30:42.392,1,40000152,Keegan Bradley
48086,2018-05-01 17:30:50.659,1,40001425,Vaughn Taylor
48087,2018-05-01 17:32:00.878,1,40000019,Tiger Woods
48088,2018-05-01 17:43:31.115,1,40000561,Adam Hadwin
48089,2018-05-01 17:43:38.136,1,40000561,Adam Hadwin
48090,2018-05-01 17:43:48.568,1,40001038,Grayson Murray
48091,2018-05-01 17:43:55.029,-1,40001064,Alexander Noren
48092,2018-05-01 17:45:25.247,1,40000965,Rory McIlroy
48093,2018-05-01 17:45:29.963,1,40000432,Tommy Fleetwood
48094,2018-05-01 17:45:35.681,1,40000423,Tony Finau
48095,2018-05-01 17:45:41.425,1,40000869,Luke List
48096,2018-05-01 17:45:50.594,1,40000322,Bryson DeChambeau
48097,2018-05-01 17:47:09.995,1,40001092,Louis Oosthuizen
48098,2018-05-01 17:47:16.365,1,40001030,Trey Mullinax
48099,2018-05-01 17:48:21.811,1,40001971,JT Poston
48100,2018-05-01 17:50:43.107,1,40001594,Gary Woodland
48101,2018-05-01 17:50:47.416,1,40000423,Tony Finau
48102,2018-05-01 18:08:25.900,1,40000007,Brooks Koepka
48103,2018-05-01 18:09:33.974,1,40001016,Ryan Moore
48104,2018-05-01 18:35:43.852,1,40001390,Kevin Streelman
48105,2018-05-01 18:42:05.538,1,40001434,Justin Thomas
48106,2018-05-01 18:42:10.132,1,40000423,Tony Finau
48107,2018-05-01 18:42:15.277,1,40001064,Alexander Noren
48108,2018-05-01 18:42:19.665,1,40000647,Beau Hossler
48109,2018-05-01 19:15:59.747,1,40000564,James Hahn
48110,2018-05-01 19:16:18.841,1,40000833,Danny Lee
48111,2018-05-01 19:16:22.898,1,40001030,Trey Mullinax
48112,2018-05-01 19:16:27.454,1,40001038,Grayson Murray
48113,2018-05-01 19:16:31.635,1,40001361,Scott Stallings
48114,2018-05-01 19:16:35.557,-1,40001490,Harold Varner
48115,2018-05-01 19:16:39.598,1,40001680,Keith Mitchell
48116,2018-05-01 19:16:49.304,1,40002644,Joaquin Niemann
48117,2018-05-01 19:17:02.630,-1,40000005,Bill Haas
48118,2018-05-01 19:17:06.439,1,40000010,Adam Scott
48119,2018-05-01 19:17:07.231,1,40000010,Adam Scott
48120,2018-05-01 19:17:10.980,1,40000045,Byeong-Hun An
48121,2018-05-01 19:17:15.585,1,40000152,Keegan Bradley
48122,2018-05-01 19:17:26.843,1,40000194,Sam Burns
48123,2018-05-01 19:17:38.575,-1,40000540,Emiliano Grillo
48124,2018-05-01 19:17:43.670,1,40000560,Chesson Hadley
48125,2018-05-01 19:17:56.531,1,40002512,Dylan Frittelli
48126,2018-05-01 19:18:29.041,1,40000003,Rickie Fowler
48127,2018-05-01 19:18:32.903,1,40000007,Brooks Koepka
48128,2018-05-01 19:18:36.639,1,40000017,Hideki Matsuyama
48129,2018-05-01 19:18:40.316,1,40000115,Daniel Berger
48130,2018-05-01 19:18:44.019,1,40000314,Jason Day
48131,2018-05-01 19:18:47.926,1,40000322,Bryson DeChambeau
48132,2018-05-01 19:18:52.078,1,40000423,Tony Finau
48133,2018-05-01 19:18:55.887,1,40000432,Tommy Fleetwood
48134,2018-05-01 19:19:02.960,1,40000770,Kevin Kisner
48135,2018-05-01 19:19:07.462,1,40000965,Rory McIlroy
48136,2018-05-01 19:19:08.249,1,40000965,Rory McIlroy
48137,2018-05-01 19:19:12.916,1,40000991,Phil Mickelson
48138,2018-05-01 19:19:17.587,1,40001016,Ryan Moore
48139,2018-05-01 19:19:22.600,1,40001064,Alexander Noren
48140,2018-05-01 19:19:27.695,1,40001092,Louis Oosthuizen
48141,2018-05-01 19:35:15.350,1,40001525,Nick Watney
48142,2018-05-01 20:36:35.203,1,40001971,JT Poston
48143,2018-05-01 20:52:34.522,1,40000991,Phil Mickelson
48144,2018-05-01 21:31:56.836,1,40000314,Jason Day
48145,2018-05-01 21:32:01.665,1,40000991,Phil Mickelson
48146,2018-05-01 21:41:09.394,1,40001434,Justin Thomas
48147,2018-05-01 21:41:14.308,1,40000432,Tommy Fleetwood
48148,2018-05-01 21:41:18.711,1,40000423,Tony Finau
48149,2018-05-01 21:41:23.240,1,40001092,Louis Oosthuizen
48150,2018-05-01 21:41:27.451,1,40000017,Hideki Matsuyama
48151,2018-05-01 21:41:31.998,1,40000194,Sam Burns
48152,2018-05-01 21:41:36.428,1,40000808,Andrew Landry
48153,2018-05-01 21:41:41.309,1,40000560,Chesson Hadley
48154,2018-05-01 21:41:45.732,1,40000561,Adam Hadwin
48155,2018-05-01 21:41:50.620,1,40001030,Trey Mullinax
48156,2018-05-01 21:41:55.198,1,40001686,Adam Schenk
48157,2018-05-01 21:42:00.228,1,40000946,Denny McCarthy
48158,2018-05-01 21:42:05.271,1,40001390,Kevin Streelman
48159,2018-05-01 21:45:33.270,1,40001232,Patrick Rodgers
48160,2018-05-01 21:45:37.415,1,40001390,Kevin Streelman
48161,2018-05-01 21:45:41.632,1,40001313,Webb Simpson
48162,2018-05-01 21:45:45.801,1,40000991,Phil Mickelson
48163,2018-05-01 21:45:49.789,1,40000833,Danny Lee
48164,2018-05-01 21:45:53.836,1,40001594,Gary Woodland
48165,2018-05-01 21:48:05.503,1,40000423,Tony Finau
48166,2018-05-01 21:48:08.908,1,40000869,Luke List
48167,2018-05-01 21:48:16.945,1,40001638,Xander Schauffele
48168,2018-05-01 21:49:01.105,1,40001030,Trey Mullinax
48169,2018-05-01 21:49:04.993,1,40001525,Nick Watney
48170,2018-05-01 21:49:08.739,1,40001038,Grayson Murray
48171,2018-05-01 21:49:12.658,1,40000564,James Hahn
48172,2018-05-02 00:14:00.681,1,40000045,Byeong-Hun An
48173,2018-05-02 00:14:04.659,1,40000017,Hideki Matsuyama
48174,2018-05-02 00:14:08.498,1,40000007,Brooks Koepka
48175,2018-05-02 00:31:36.099,1,40000270,Corey Conners
48176,2018-05-02 01:40:59.864,1,40001434,Justin Thomas
48177,2018-05-02 01:41:04.786,1,40000003,Rickie Fowler
48178,2018-05-02 01:41:10.306,1,40001038,Grayson Murray
48179,2018-05-02 01:41:14.161,1,40000560,Chesson Hadley
48180,2018-05-02 01:41:18.138,1,40000509,Lucas Glover
48181,2018-05-02 01:41:21.909,1,40000045,Byeong-Hun An
48182,2018-05-02 01:41:27.126,1,40000965,Rory McIlroy
48183,2018-05-02 01:41:35.113,1,40000991,Phil Mickelson
48184,2018-05-02 01:41:40.103,1,40001071,Sean O'Hair
48185,2018-05-02 02:15:36.505,1,40000890,Shane Lowry
48186,2018-05-02 02:51:10.161,-1,40000003,Rickie Fowler
48187,2018-05-02 02:51:27.329,1,40000965,Rory McIlroy
48188,2018-05-02 02:51:44.575,1,40000509,Lucas Glover
48189,2018-05-02 02:51:59.044,1,40000560,Chesson Hadley
48190,2018-05-02 03:45:51.565,1,40001686,Adam Schenk
48191,2018-05-02 11:22:09.813,1,40001525,Nick Watney
48192,2018-05-02 11:22:13.716,1,40000423,Tony Finau
48193,2018-05-02 11:22:17.809,1,40001016,Ryan Moore
48194,2018-05-02 11:25:29.953,1,40001030,Trey Mullinax
48195,2018-05-02 11:25:34.703,1,40000965,Rory McIlroy
48196,2018-05-02 11:25:38.638,1,40001434,Justin Thomas
48197,2018-05-02 11:25:43.385,1,40000991,Phil Mickelson
48198,2018-05-02 11:25:47.125,1,40000432,Tommy Fleetwood
48199,2018-05-02 11:25:52.687,1,40000006,Paul Casey
48200,2018-05-02 11:25:56.896,1,40000423,Tony Finau
48201,2018-05-02 11:26:01.608,1,40000869,Luke List
48202,2018-05-02 11:26:06.417,1,40001638,Xander Schauffele
48203,2018-05-02 11:26:11.021,1,40001038,Grayson Murray
48204,2018-05-02 14:01:14.112,1,40002170,Chris Paisley
48205,2018-05-02 14:01:17.596,1,40000509,Lucas Glover
48206,2018-05-02 14:01:21.005,1,40000695,Stephan Jaeger
48207,2018-05-02 14:01:24.604,1,40001425,Vaughn Taylor
48208,2018-05-02 14:01:28.441,1,40002644,Joaquin Niemann
48209,2018-05-02 14:01:32.283,1,40000018,Anirban Lahiri
48210,2018-05-02 14:01:36.048,1,40001109,Cheng Tsung Pan
48211,2018-05-02 14:01:39.812,1,40001030,Trey Mullinax
48212,2018-05-02 14:01:43.507,1,40001686,Adam Schenk
48213,2018-05-02 14:01:47.812,1,40001870,Sam Ryder
48214,2018-05-02 14:01:52.578,1,40001038,Grayson Murray
48215,2018-05-02 14:04:34.981,1,40001038,Grayson Murray
48216,2018-05-02 14:04:39.708,1,40000884,Davis Love III
48217,2018-05-02 14:05:01.414,1,40000010,Adam Scott
48218,2018-05-02 14:05:03.029,1,40000010,Adam Scott
48219,2018-05-02 14:05:06.922,1,40000045,Byeong-Hun An
48220,2018-05-02 14:05:09.144,1,40000045,Byeong-Hun An
48221,2018-05-02 14:05:12.725,1,40000230,Bud Cauley
48222,2018-05-02 14:05:15.992,1,40000561,Adam Hadwin
48223,2018-05-02 14:05:19.561,1,40000585,Brian Harman
48224,2018-05-02 14:05:24.258,1,40000596,Tyrrell Hatton
48225,2018-05-02 14:05:28.292,1,40000647,Beau Hossler
48226,2018-05-02 14:05:32.567,1,40000653,Charles Howell III
48227,2018-05-02 14:05:36.374,1,40000772,Patton Kizzire
48228,2018-05-02 14:05:40.152,1,40000869,Luke List
48229,2018-05-02 14:06:03.520,1,40000869,Luke List
48230,2018-05-02 14:06:07.445,1,40000946,Denny McCarthy
48231,2018-05-02 14:06:11.193,1,40001012,Francesco Molinari
48232,2018-05-02 14:06:15.225,1,40001254,Rory Sabbatini
48233,2018-05-02 14:06:19.174,1,40001525,Nick Watney
48234,2018-05-02 14:06:23.578,1,40001680,Keith Mitchell
48235,2018-05-02 14:06:27.385,1,40001757,Brandon Harkins
48236,2018-05-02 14:07:03.584,1,40000002,Patrick Reed
48237,2018-05-02 14:07:07.409,1,40000003,Rickie Fowler
48238,2018-05-02 14:07:11.577,1,40000006,Paul Casey
48239,2018-05-02 14:07:15.458,1,40000017,Hideki Matsuyama
48240,2018-05-02 14:07:19.233,1,40000115,Daniel Berger
48241,2018-05-02 14:07:24.720,1,40000194,Sam Burns
48242,2018-05-02 14:07:30.405,-1,40000314,Jason Day
48243,2018-05-02 14:07:33.961,1,40000322,Bryson DeChambeau
48244,2018-05-02 14:07:38.208,1,40000423,Tony Finau
48245,2018-05-02 14:07:42.338,1,40000432,Tommy Fleetwood
48246,2018-05-02 14:07:43.216,1,40000432,Tommy Fleetwood
48247,2018-05-02 14:07:46.697,1,40000432,Tommy Fleetwood
48248,2018-05-02 14:07:50.604,1,40000564,James Hahn
48249,2018-05-02 14:07:55.527,1,40000965,Rory McIlroy
48250,2018-05-02 14:07:56.248,1,40000965,Rory McIlroy
48251,2018-05-02 14:08:00.923,1,40000991,Phil Mickelson
48252,2018-05-02 14:08:05.742,1,40000991,Phil Mickelson
48253,2018-05-02 14:08:10.001,1,40001016,Ryan Moore
48254,2018-05-02 14:08:14.090,1,40001064,Alexander Noren
48255,2018-05-02 14:08:17.949,1,40001092,Louis Oosthuizen
48256,2018-05-02 14:08:22.858,1,40001313,Webb Simpson
48257,2018-05-02 14:08:23.555,1,40001313,Webb Simpson
48258,2018-05-02 14:08:27.399,1,40001434,Justin Thomas
48259,2018-05-02 14:08:30.040,1,40001434,Justin Thomas
48260,2018-05-02 14:17:01.683,1,40000322,Bryson DeChambeau
48261,2018-05-02 14:17:07.728,1,40001038,Grayson Murray
48262,2018-05-02 14:17:13.364,1,40001030,Trey Mullinax
48263,2018-05-02 14:17:21.844,1,40000808,Andrew Landry
48264,2018-05-02 14:17:30.280,1,40000423,Tony Finau
48265,2018-05-02 14:17:35.764,1,40000785,Jason Kokrak
48266,2018-05-02 14:17:42.714,1,40001680,Keith Mitchell
48267,2018-05-02 14:17:49.117,1,40002362,Aaron Wise
48268,2018-05-02 14:17:54.037,1,40000401,Matt Every
48269,2018-05-02 14:17:58.862,1,40001267,Sam Saunders
48270,2018-05-02 14:18:11.086,1,40001245,Ryan Ruffels
48271,2018-05-02 14:18:19.053,1,40000965,Rory McIlroy
48272,2018-05-02 14:28:10.577,1,40000045,Byeong-Hun An
48273,2018-05-02 14:28:18.008,1,40000423,Tony Finau
48274,2018-05-02 14:28:21.956,1,40000540,Emiliano Grillo
48275,2018-05-02 14:28:25.860,1,40000561,Adam Hadwin
48276,2018-05-02 14:28:29.867,1,40000869,Luke List
48277,2018-05-02 14:28:34.356,1,40000965,Rory McIlroy
48278,2018-05-02 14:28:38.403,1,40001012,Francesco Molinari
48279,2018-05-02 14:28:43.929,1,40001030,Trey Mullinax
48280,2018-05-02 14:28:47.645,1,40001038,Grayson Murray
48281,2018-05-02 14:28:51.325,1,40001064,Alexander Noren
48282,2018-05-02 14:28:59.640,-1,40001092,Louis Oosthuizen
48283,2018-05-02 14:29:03.466,1,40001390,Kevin Streelman
48284,2018-05-02 14:29:08.103,1,40001434,Justin Thomas
48285,2018-05-02 14:29:13.724,1,40002644,Joaquin Niemann
48286,2018-05-02 14:29:27.871,-1,40001064,Alexander Noren
48287,2018-05-02 14:29:33.068,-1,40000006,Paul Casey
48288,2018-05-02 14:29:41.121,-1,40000314,Jason Day
48289,2018-05-02 14:29:50.301,-1,40000010,Adam Scott
48290,2018-05-02 14:30:45.412,1,40000885,Jamie Lovemark
48291,2018-05-02 14:32:12.560,1,40001267,Sam Saunders
48292,2018-05-02 14:32:17.094,1,40000401,Matt Every
48293,2018-05-02 14:32:22.013,1,40000785,Jason Kokrak
48294,2018-05-02 14:52:05.544,1,40000314,Jason Day
48295,2018-05-02 15:07:56.402,-1,40000540,Emiliano Grillo
48296,2018-05-02 15:08:00.088,1,40001012,Francesco Molinari
48297,2018-05-02 15:08:04.466,1,40001638,Xander Schauffele
48298,2018-05-02 15:08:07.714,1,40000010,Adam Scott
48299,2018-05-02 15:08:11.314,1,40000008,J.B. Holmes
48300,2018-05-02 15:08:15.861,1,40001390,Kevin Streelman
